"scet","name","value","unit"
"2025-349T16:37:00","Voltage",22.85567929413278,"volts"
"2025-349T16:38:00","Voltage",21.488466778513065,"volts"
"2025-349T16:39:00","Voltage",25.16017191050641,"volts"
"2025-349T16:40:00","Voltage",25.247525405960317,"volts"
"2025-349T16:41:00","Voltage",27.691382166329422,"volts"
"2025-349T16:42:00","Voltage",24.43408651654363,"volts"
"2025-349T16:43:00","Voltage",23.870348472701906,"volts"
"2025-349T16:44:00","Voltage",28.517071615552222,"volts"
"2025-349T16:45:00","Voltage",24.7102139200354,"volts"
"2025-349T16:46:00","Voltage",20.23036489970211,"volts"
"2025-349T16:47:00","Voltage",20.168705859577102,"volts"
"2025-349T16:48:00","Voltage",26.534073165810153,"volts"
"2025-349T16:49:00","Voltage",29.029104393553553,"volts"
"2025-349T16:50:00","Voltage",25.41023505781824,"volts"
"2025-349T16:51:00","Voltage",21.515684036208178,"volts"
"2025-349T16:52:00","Voltage",29.56843762541072,"volts"
"2025-349T16:53:00","Voltage",24.340054395112496,"volts"
"2025-349T16:54:00","Voltage",26.71661788314947,"volts"
"2025-349T16:55:00","Voltage",28.78196110631907,"volts"
"2025-349T16:56:00","Voltage",25.62225128375359,"volts"
"2025-349T16:57:00","Voltage",23.364074249425443,"volts"
"2025-349T16:58:00","Voltage",25.335208532464698,"volts"
"2025-349T16:59:00","Voltage",23.353237679402632,"volts"
"2025-349T17:00:00","Voltage",21.617532989701647,"volts"
"2025-349T17:01:00","Voltage",25.199897529524392,"volts"
"2025-349T17:02:00","Voltage",24.900614296354277,"volts"
"2025-349T17:03:00","Voltage",20.400429117694586,"volts"
"2025-349T17:04:00","Voltage",27.59190882549472,"volts"
"2025-349T17:05:00","Voltage",21.29648304479653,"volts"
"2025-349T17:06:00","Voltage",23.616862585687123,"volts"
"2025-349T17:07:00","Voltage",20.874650735386314,"volts"
"2025-349T17:08:00","Voltage",22.750717391254373,"volts"
"2025-349T17:09:00","Voltage",26.163255791564346,"volts"
"2025-349T17:10:00","Voltage",20.97681167378771,"volts"
"2025-349T17:11:00","Voltage",25.656924245045616,"volts"
"2025-349T17:12:00","Voltage",24.368059553429415,"volts"
"2025-349T17:13:00","Voltage",24.930433406114005,"volts"
"2025-349T17:14:00","Voltage",26.860988370863314,"volts"
"2025-349T17:15:00","Voltage",25.551478505465372,"volts"
"2025-349T17:16:00","Voltage",27.11896923274985,"volts"
"2025-349T17:17:00","Voltage",28.634946304777582,"volts"
"2025-349T17:18:00","Voltage",21.00149809985604,"volts"
"2025-349T17:19:00","Voltage",23.2751814683021,"volts"
"2025-349T17:20:00","Voltage",23.058302987002122,"volts"
"2025-349T17:21:00","Voltage",28.518356810812076,"volts"
"2025-349T17:22:00","Voltage",29.426845502610156,"volts"
"2025-349T17:23:00","Voltage",23.517077132063427,"volts"
"2025-349T17:24:00","Voltage",22.33417296073667,"volts"
"2025-349T17:25:00","Voltage",26.604747142296247,"volts"
"2025-349T17:26:00","Voltage",24.852400016383744,"volts"
"2025-349T17:27:00","Voltage",28.75871998746245,"volts"
"2025-349T17:28:00","Voltage",27.019240936603538,"volts"
"2025-349T17:29:00","Voltage",29.42902109041039,"volts"
"2025-349T17:30:00","Voltage",20.325806296948148,"volts"
"2025-349T17:31:00","Voltage",29.629429914278035,"volts"
"2025-349T17:32:00","Voltage",24.16408072766484,"volts"
"2025-349T17:33:00","Voltage",29.945992966483203,"volts"
"2025-349T17:34:00","Voltage",21.7389670733068,"volts"
"2025-349T17:35:00","Voltage",23.198060994055794,"volts"
"2025-349T17:36:00","Voltage",24.720163988796617,"volts"
"2025-349T17:37:00","Voltage",26.010725293967255,"volts"
"2025-349T17:38:00","Voltage",27.591309705054172,"volts"
"2025-349T17:39:00","Voltage",24.202364605457355,"volts"
"2025-349T17:40:00","Voltage",26.51345215950502,"volts"
"2025-349T17:41:00","Voltage",22.297546707284447,"volts"
"2025-349T17:42:00","Voltage",27.978696310960395,"volts"
"2025-349T17:43:00","Voltage",28.47017397648563,"volts"
"2025-349T17:44:00","Voltage",27.19968313221435,"volts"
"2025-349T17:45:00","Voltage",26.994895151369356,"volts"
"2025-349T17:46:00","Voltage",27.43185108554001,"volts"
"2025-349T17:47:00","Voltage",27.90860704794191,"volts"
"2025-349T17:48:00","Voltage",27.865094208060924,"volts"
"2025-349T17:49:00","Voltage",25.44477491014247,"volts"
"2025-349T17:50:00","Voltage",24.138665048053838,"volts"
"2025-349T17:51:00","Voltage",24.445745931919763,"volts"
"2025-349T17:52:00","Voltage",27.392851218232344,"volts"
"2025-349T17:53:00","Voltage",23.235977018783615,"volts"
"2025-349T17:54:00","Voltage",21.516526274143683,"volts"
"2025-349T17:55:00","Voltage",22.271079941991797,"volts"
"2025-349T17:56:00","Voltage",20.173109159233853,"volts"
"2025-349T17:57:00","Voltage",27.47959568662618,"volts"
"2025-349T17:58:00","Voltage",22.67271287413898,"volts"
"2025-349T17:59:00","Voltage",20.460214547954937,"volts"
"2025-349T18:00:00","Voltage",20.104608599051165,"volts"
"2025-349T18:01:00","Voltage",25.608392366197826,"volts"
"2025-349T18:02:00","Voltage",28.08156853834101,"volts"
"2025-349T18:03:00","Voltage",22.636793524417214,"volts"
"2025-349T18:04:00","Voltage",28.83645989478015,"volts"
"2025-349T18:05:00","Voltage",21.339812630336557,"volts"
"2025-349T18:06:00","Voltage",28.75956334183965,"volts"
"2025-349T18:07:00","Voltage",21.92804709107891,"volts"
"2025-349T18:08:00","Voltage",25.139858716934217,"volts"
"2025-349T18:09:00","Voltage",29.590298486155255,"volts"
"2025-349T18:10:00","Voltage",29.664313030602145,"volts"
"2025-349T18:11:00","Voltage",23.01017168708369,"volts"
"2025-349T18:12:00","Voltage",24.150506932649698,"volts"
"2025-349T18:13:00","Voltage",20.526317677026885,"volts"
"2025-349T18:14:00","Voltage",24.191999930862657,"volts"
"2025-349T18:15:00","Voltage",29.51110555918668,"volts"
"2025-349T18:16:00","Voltage",26.335261558239424,"volts"
"2025-349T18:17:00","Voltage",25.840683294446208,"volts"
"2025-349T18:18:00","Voltage",21.97646414951408,"volts"
"2025-349T18:19:00","Voltage",25.798855959649753,"volts"
"2025-349T18:20:00","Voltage",29.28083799375939,"volts"
"2025-349T18:21:00","Voltage",22.908010770096013,"volts"
"2025-349T18:22:00","Voltage",24.589762734865285,"volts"
"2025-349T18:23:00","Voltage",20.506891910246242,"volts"
"2025-349T18:24:00","Voltage",20.037507172842503,"volts"
"2025-349T18:25:00","Voltage",22.388168679749384,"volts"
"2025-349T18:26:00","Voltage",29.59827523896618,"volts"
"2025-349T18:27:00","Voltage",29.174021395075723,"volts"
"2025-349T18:28:00","Voltage",26.248103504489425,"volts"
"2025-349T18:29:00","Voltage",27.44346010342801,"volts"
"2025-349T18:30:00","Voltage",26.41340936934757,"volts"
"2025-349T18:31:00","Voltage",25.910555011375912,"volts"
"2025-349T18:32:00","Voltage",23.08751332781877,"volts"
"2025-349T18:33:00","Voltage",27.74769378625045,"volts"
"2025-349T18:34:00","Voltage",20.817582853241806,"volts"
"2025-349T18:35:00","Voltage",23.13658083749096,"volts"
"2025-349T18:36:00","Voltage",23.648947364121263,"volts"
"2025-349T18:37:00","Voltage",27.292586468973518,"volts"
"2025-349T18:38:00","Voltage",23.080869727831246,"volts"
"2025-349T18:39:00","Voltage",28.054177752276132,"volts"
"2025-349T18:40:00","Voltage",28.77103054464005,"volts"
"2025-349T18:41:00","Voltage",29.002725251647973,"volts"
"2025-349T18:42:00","Voltage",23.576303830474405,"volts"
"2025-349T18:43:00","Voltage",29.719473856768047,"volts"
"2025-349T18:44:00","Voltage",28.530678268997494,"volts"
"2025-349T18:45:00","Voltage",27.739898413604237,"volts"
"2025-349T18:46:00","Voltage",23.897388589270662,"volts"
"2025-349T18:47:00","Voltage",27.38668267694241,"volts"
"2025-349T18:48:00","Voltage",27.223351381439358,"volts"
"2025-349T18:49:00","Voltage",22.621433768035764,"volts"
"2025-349T18:50:00","Voltage",28.223628765535803,"volts"
"2025-349T18:51:00","Voltage",22.179261982813014,"volts"
"2025-349T18:52:00","Voltage",20.7928449303823,"volts"
"2025-349T18:53:00","Voltage",22.02679751364002,"volts"
"2025-349T18:54:00","Voltage",24.008780772322112,"volts"
"2025-349T18:55:00","Voltage",22.04675225268192,"volts"
"2025-349T18:56:00","Voltage",27.628884766352265,"volts"
"2025-349T18:57:00","Voltage",27.162717518428806,"volts"
"2025-349T18:58:00","Voltage",24.639624597472128,"volts"
"2025-349T18:59:00","Voltage",23.39401571092524,"volts"
"2025-349T19:00:00","Voltage",21.773970812111074,"volts"
"2025-349T19:01:00","Voltage",23.221145302264002,"volts"
"2025-349T19:02:00","Voltage",24.369646502324475,"volts"
"2025-349T19:03:00","Voltage",21.286062002680755,"volts"
"2025-349T19:04:00","Voltage",27.237467514039132,"volts"
"2025-349T19:05:00","Voltage",21.272682526390373,"volts"
"2025-349T19:06:00","Voltage",23.167995851275926,"volts"
"2025-349T19:07:00","Voltage",27.620614836577822,"volts"
"2025-349T19:08:00","Voltage",24.20163462342894,"volts"
"2025-349T19:09:00","Voltage",20.379269901418283,"volts"
"2025-349T19:10:00","Voltage",29.199472025336558,"volts"
"2025-349T19:11:00","Voltage",22.910727894962577,"volts"
"2025-349T19:12:00","Voltage",23.598294499534383,"volts"
"2025-349T19:13:00","Voltage",28.369991128471284,"volts"
"2025-349T19:14:00","Voltage",20.5888539005489,"volts"
"2025-349T19:15:00","Voltage",26.4948507223412,"volts"
"2025-349T19:16:00","Voltage",22.683944764406665,"volts"
"2025-349T19:17:00","Voltage",27.71803399570097,"volts"
"2025-349T19:18:00","Voltage",26.383808708509545,"volts"
"2025-349T19:19:00","Voltage",24.337232063200425,"volts"
"2025-349T19:20:00","Voltage",27.77246090304088,"volts"
"2025-349T19:21:00","Voltage",21.08075531166946,"volts"
"2025-349T19:22:00","Voltage",20.86844814872066,"volts"
"2025-349T19:23:00","Voltage",23.64117537483202,"volts"
"2025-349T19:24:00","Voltage",22.63574654096007,"volts"
"2025-349T19:25:00","Voltage",27.173328786985493,"volts"
"2025-349T19:26:00","Voltage",21.37342773963478,"volts"
"2025-349T19:27:00","Voltage",23.078050698184107,"volts"
"2025-349T19:28:00","Voltage",22.63070510737563,"volts"
"2025-349T19:29:00","Voltage",27.71223871736405,"volts"
"2025-349T19:30:00","Voltage",20.922298439552662,"volts"
"2025-349T19:31:00","Voltage",20.16008941342109,"volts"
"2025-349T19:32:00","Voltage",22.975579791965814,"volts"
"2025-349T19:33:00","Voltage",24.536581192038575,"volts"
"2025-349T19:34:00","Voltage",27.792465235203437,"volts"
"2025-349T19:35:00","Voltage",21.51649703534286,"volts"
"2025-349T19:36:00","Voltage",22.693467017804064,"volts"
"2025-349T19:37:00","Voltage",21.65699371793353,"volts"
"2025-349T19:38:00","Voltage",23.19947514261806,"volts"
"2025-349T19:39:00","Voltage",25.270827558277425,"volts"
"2025-349T19:40:00","Voltage",22.065321843945522,"volts"
"2025-349T19:41:00","Voltage",28.39790987942876,"volts"
"2025-349T19:42:00","Voltage",20.753012968525884,"volts"
"2025-349T19:43:00","Voltage",22.719594324152872,"volts"
"2025-349T19:44:00","Voltage",23.815315914859873,"volts"
"2025-349T19:45:00","Voltage",28.601436988195974,"volts"
"2025-349T19:46:00","Voltage",24.262070556236345,"volts"
"2025-349T19:47:00","Voltage",26.884456453760915,"volts"
"2025-349T19:48:00","Voltage",24.898931232542218,"volts"
"2025-349T19:49:00","Voltage",26.57342803533116,"volts"
"2025-349T19:50:00","Voltage",26.152317789068896,"volts"
"2025-349T19:51:00","Voltage",25.08793095942464,"volts"
"2025-349T19:52:00","Voltage",24.139522556711974,"volts"
"2025-349T19:53:00","Voltage",27.030191916799332,"volts"
"2025-349T19:54:00","Voltage",21.716988954515035,"volts"
"2025-349T19:55:00","Voltage",22.329352902672753,"volts"
"2025-349T19:56:00","Voltage",26.923235552039863,"volts"
"2025-349T19:57:00","Voltage",29.431003018775467,"volts"
"2025-349T19:58:00","Voltage",21.887338262792966,"volts"
"2025-349T19:59:00","Voltage",20.953283835492076,"volts"
"2025-349T20:00:00","Voltage",24.93138305660966,"volts"
"2025-349T20:01:00","Voltage",22.049966691746068,"volts"
"2025-349T20:02:00","Voltage",26.47147384961274,"volts"
"2025-349T20:03:00","Voltage",22.81376877526015,"volts"
"2025-349T20:04:00","Voltage",20.96082735015585,"volts"
"2025-349T20:05:00","Voltage",21.261511847218006,"volts"
"2025-349T20:06:00","Voltage",23.691636800891096,"volts"
"2025-349T20:07:00","Voltage",28.846150933803184,"volts"
"2025-349T20:08:00","Voltage",24.80122940497207,"volts"
"2025-349T20:09:00","Voltage",25.194102515981562,"volts"
"2025-349T20:10:00","Voltage",26.031239582892436,"volts"
"2025-349T20:11:00","Voltage",29.469296006320256,"volts"
"2025-349T20:12:00","Voltage",21.98154634787169,"volts"
"2025-349T20:13:00","Voltage",20.31113177388608,"volts"
"2025-349T20:14:00","Voltage",29.148613701625543,"volts"
"2025-349T20:15:00","Voltage",28.78137481905296,"volts"
"2025-349T20:16:00","Voltage",29.89061740003433,"volts"
"2025-349T20:17:00","Voltage",26.084724905535644,"volts"
"2025-349T20:18:00","Voltage",21.503847930981784,"volts"
"2025-349T20:19:00","Voltage",26.80751920352067,"volts"
"2025-349T20:20:00","Voltage",25.626385689876287,"volts"
"2025-349T20:21:00","Voltage",27.141963325483857,"volts"
"2025-349T20:22:00","Voltage",28.905581421570478,"volts"
"2025-349T20:23:00","Voltage",25.927727985399688,"volts"
"2025-349T20:24:00","Voltage",23.829586323433805,"volts"
"2025-349T20:25:00","Voltage",23.74735901128699,"volts"
"2025-349T20:26:00","Voltage",22.290561170096336,"volts"
"2025-349T20:27:00","Voltage",25.471362455129345,"volts"
"2025-349T20:28:00","Voltage",26.386898606727847,"volts"
"2025-349T20:29:00","Voltage",24.772664526398582,"volts"
"2025-349T20:30:00","Voltage",20.736992125972602,"volts"
"2025-349T20:31:00","Voltage",23.862205943965716,"volts"
"2025-349T20:32:00","Voltage",20.72060572951313,"volts"
"2025-349T20:33:00","Voltage",23.71775572721379,"volts"
"2025-349T20:34:00","Voltage",27.27596786782238,"volts"
"2025-349T20:35:00","Voltage",29.032572887913375,"volts"
"2025-349T20:36:00","Voltage",27.763393194759896,"volts"
"2025-349T20:37:00","Voltage",22.019346694649016,"volts"
"2025-349T20:38:00","Voltage",28.536067170993544,"volts"
"2025-349T20:39:00","Voltage",22.63739519038218,"volts"
"2025-349T20:40:00","Voltage",21.629933499713164,"volts"
"2025-349T20:41:00","Voltage",21.32610550051256,"volts"
"2025-349T20:42:00","Voltage",21.85034635334643,"volts"
"2025-349T20:43:00","Voltage",28.32641563258393,"volts"
"2025-349T20:44:00","Voltage",20.661904502484816,"volts"
"2025-349T20:45:00","Voltage",27.70981136117289,"volts"
"2025-349T20:46:00","Voltage",25.812211260053694,"volts"
"2025-349T20:47:00","Voltage",27.014084449096163,"volts"
"2025-349T20:48:00","Voltage",23.109493776356132,"volts"
"2025-349T20:49:00","Voltage",21.47724215115288,"volts"
"2025-349T20:50:00","Voltage",27.88872623786302,"volts"
"2025-349T20:51:00","Voltage",28.74185510986493,"volts"
"2025-349T20:52:00","Voltage",25.832397489775143,"volts"
"2025-349T20:53:00","Voltage",29.335792383663414,"volts"
"2025-349T20:54:00","Voltage",22.90882952397865,"volts"
"2025-349T20:55:00","Voltage",29.099290879458138,"volts"
"2025-349T20:56:00","Voltage",27.153155282745622,"volts"
"2025-349T20:57:00","Voltage",23.465482833299635,"volts"
"2025-349T20:58:00","Voltage",29.864300447029734,"volts"
"2025-349T20:59:00","Voltage",27.74914175439936,"volts"
"2025-349T21:00:00","Voltage",22.939301273413914,"volts"
"2025-349T21:01:00","Voltage",23.399205506527885,"volts"
"2025-349T21:02:00","Voltage",29.05544488692035,"volts"
"2025-349T21:03:00","Voltage",26.46590972252391,"volts"
"2025-349T21:04:00","Voltage",27.729825809238115,"volts"
"2025-349T21:05:00","Voltage",23.550962258894504,"volts"
"2025-349T21:06:00","Voltage",26.054624489232417,"volts"
"2025-349T21:07:00","Voltage",27.67273296465339,"volts"
"2025-349T21:08:00","Voltage",22.607705464704907,"volts"
"2025-349T21:09:00","Voltage",26.67312334024297,"volts"
"2025-349T21:10:00","Voltage",22.310426683173223,"volts"
"2025-349T21:11:00","Voltage",24.714521255735114,"volts"
"2025-349T21:12:00","Voltage",29.72194771445961,"volts"
"2025-349T21:13:00","Voltage",21.472676187446975,"volts"
"2025-349T21:14:00","Voltage",20.10286170600695,"volts"
"2025-349T21:15:00","Voltage",23.112787475268515,"volts"
"2025-349T21:16:00","Voltage",26.53908158776681,"volts"
"2025-349T21:17:00","Voltage",29.787925910913472,"volts"
"2025-349T21:18:00","Voltage",20.373453254085,"volts"
"2025-349T21:19:00","Voltage",28.964138930261612,"volts"
"2025-349T21:20:00","Voltage",21.87369979432631,"volts"
"2025-349T21:21:00","Voltage",20.934778627500883,"volts"
"2025-349T21:22:00","Voltage",26.216384994527182,"volts"
"2025-349T21:23:00","Voltage",23.516107182419802,"volts"
"2025-349T21:24:00","Voltage",29.597118449441503,"volts"
"2025-349T21:25:00","Voltage",22.2730657101446,"volts"
"2025-349T21:26:00","Voltage",22.856090899911848,"volts"
"2025-349T21:27:00","Voltage",25.466452265494873,"volts"
"2025-349T21:28:00","Voltage",29.420191698837627,"volts"
"2025-349T21:29:00","Voltage",29.573246082158857,"volts"
"2025-349T21:30:00","Voltage",23.82031551778804,"volts"
"2025-349T21:31:00","Voltage",21.19620665270969,"volts"
"2025-349T21:32:00","Voltage",25.346898276583715,"volts"
"2025-349T21:33:00","Voltage",22.906048444235516,"volts"
"2025-349T21:34:00","Voltage",28.56935463261975,"volts"
"2025-349T21:35:00","Voltage",20.44671877300928,"volts"
"2025-349T21:36:00","Voltage",24.344925300226283,"volts"
"2025-349T21:37:00","Voltage",24.638564580567717,"volts"
"2025-349T21:38:00","Voltage",28.248590242669326,"volts"
"2025-349T21:39:00","Voltage",20.338789128143876,"volts"
"2025-349T21:40:00","Voltage",29.352351405139046,"volts"
"2025-349T21:41:00","Voltage",22.30307499753193,"volts"
"2025-349T21:42:00","Voltage",20.57525174479588,"volts"
"2025-349T21:43:00","Voltage",22.546234691508687,"volts"
"2025-349T21:44:00","Voltage",26.214116005589432,"volts"
"2025-349T21:45:00","Voltage",27.248660371726285,"volts"
"2025-349T21:46:00","Voltage",22.953503099414743,"volts"
"2025-349T21:47:00","Voltage",26.78967869110947,"volts"
"2025-349T21:48:00","Voltage",28.297084840938027,"volts"
"2025-349T21:49:00","Voltage",28.746898277292306,"volts"
"2025-349T21:50:00","Voltage",26.170624880250124,"volts"
"2025-349T21:51:00","Voltage",26.093398498229917,"volts"
"2025-349T21:52:00","Voltage",27.158928159065894,"volts"
"2025-349T21:53:00","Voltage",24.733115046656494,"volts"
"2025-349T21:54:00","Voltage",24.126291748747576,"volts"
"2025-349T21:55:00","Voltage",22.27669483416502,"volts"
"2025-349T21:56:00","Voltage",29.265872612916265,"volts"
"2025-349T21:57:00","Voltage",24.159253738454005,"volts"
"2025-349T21:58:00","Voltage",21.376423867124373,"volts"
"2025-349T21:59:00","Voltage",27.709724836627913,"volts"
"2025-349T22:00:00","Voltage",28.293785755897417,"volts"
"2025-349T22:01:00","Voltage",20.909499148513362,"volts"
"2025-349T22:02:00","Voltage",28.32481002627353,"volts"
"2025-349T22:03:00","Voltage",28.116455653601594,"volts"
"2025-349T22:04:00","Voltage",20.179125217504666,"volts"
"2025-349T22:05:00","Voltage",23.749192696883412,"volts"
"2025-349T22:06:00","Voltage",23.82324269885599,"volts"
"2025-349T22:07:00","Voltage",21.348480385029,"volts"
"2025-349T22:08:00","Voltage",20.083161367629614,"volts"
"2025-349T22:09:00","Voltage",20.176826735734107,"volts"
"2025-349T22:10:00","Voltage",22.54409216917279,"volts"
"2025-349T22:11:00","Voltage",22.74051281572588,"volts"
"2025-349T22:12:00","Voltage",22.902895126190685,"volts"
"2025-349T22:13:00","Voltage",28.503852649763132,"volts"
"2025-349T22:14:00","Voltage",23.015531419748836,"volts"
"2025-349T22:15:00","Voltage",24.669073375318632,"volts"
"2025-349T22:16:00","Voltage",27.17489691598532,"volts"
"2025-349T22:17:00","Voltage",21.155528258352074,"volts"
"2025-349T22:18:00","Voltage",27.09458556957889,"volts"
"2025-349T22:19:00","Voltage",26.600174526299615,"volts"
"2025-349T22:20:00","Voltage",23.3933946530676,"volts"
"2025-349T22:21:00","Voltage",23.73972401731374,"volts"
"2025-349T22:22:00","Voltage",27.452191578398804,"volts"
"2025-349T22:23:00","Voltage",22.034538562997103,"volts"
"2025-349T22:24:00","Voltage",20.255489870736735,"volts"
"2025-349T22:25:00","Voltage",22.274226718854656,"volts"
"2025-349T22:26:00","Voltage",29.719210490016586,"volts"
"2025-349T22:27:00","Voltage",20.26382446621694,"volts"
"2025-349T22:28:00","Voltage",20.300158513975997,"volts"
"2025-349T22:29:00","Voltage",27.736929848876684,"volts"
"2025-349T22:30:00","Voltage",25.08129275276702,"volts"
"2025-349T22:31:00","Voltage",29.467270155871134,"volts"
"2025-349T22:32:00","Voltage",23.981942233690585,"volts"
"2025-349T22:33:00","Voltage",24.07014684997781,"volts"
"2025-349T22:34:00","Voltage",28.11897443811033,"volts"
"2025-349T22:35:00","Voltage",21.688649037344288,"volts"
"2025-349T22:36:00","Voltage",28.466133492375164,"volts"
"2025-349T22:37:00","Voltage",27.740194593542256,"volts"
"2025-349T22:38:00","Voltage",26.005433687562995,"volts"
"2025-349T22:39:00","Voltage",28.627651500889755,"volts"
"2025-349T22:40:00","Voltage",20.95983779352525,"volts"
"2025-349T22:41:00","Voltage",20.17233610238037,"volts"
"2025-349T22:42:00","Voltage",27.88503439744337,"volts"
"2025-349T22:43:00","Voltage",26.557714151826236,"volts"
"2025-349T22:44:00","Voltage",24.291851517564652,"volts"
"2025-349T22:45:00","Voltage",25.450471272892703,"volts"
"2025-349T22:46:00","Voltage",22.843602746567615,"volts"
"2025-349T22:47:00","Voltage",25.579550605841494,"volts"
"2025-349T22:48:00","Voltage",28.975287119912743,"volts"
"2025-349T22:49:00","Voltage",20.48829070023163,"volts"
"2025-349T22:50:00","Voltage",24.63882333619127,"volts"
"2025-349T22:51:00","Voltage",24.445067777523242,"volts"
"2025-349T22:52:00","Voltage",26.546067427862088,"volts"
"2025-349T22:53:00","Voltage",20.758025872716182,"volts"
"2025-349T22:54:00","Voltage",24.713410435351133,"volts"
"2025-349T22:55:00","Voltage",29.1646746476783,"volts"
"2025-349T22:56:00","Voltage",27.565797477781103,"volts"
"2025-349T22:57:00","Voltage",22.14121320474298,"volts"
"2025-349T22:58:00","Voltage",27.677447251446736,"volts"
"2025-349T22:59:00","Voltage",25.586384865402515,"volts"
"2025-349T23:00:00","Voltage",20.94941830609424,"volts"
"2025-349T23:01:00","Voltage",28.181115636484627,"volts"
"2025-349T23:02:00","Voltage",22.231820547552093,"volts"
"2025-349T23:03:00","Voltage",20.908234382413315,"volts"
"2025-349T23:04:00","Voltage",22.645421458934038,"volts"
"2025-349T23:05:00","Voltage",28.683967079288557,"volts"
"2025-349T23:06:00","Voltage",20.153770990349066,"volts"
"2025-349T23:07:00","Voltage",21.515899776651686,"volts"
"2025-349T23:08:00","Voltage",24.31039905045792,"volts"
"2025-349T23:09:00","Voltage",28.44141529583623,"volts"
"2025-349T23:10:00","Voltage",22.184607880203764,"volts"
"2025-349T23:11:00","Voltage",26.776460183321444,"volts"
"2025-349T23:12:00","Voltage",27.56313667512558,"volts"
"2025-349T23:13:00","Voltage",21.566220342196704,"volts"
"2025-349T23:14:00","Voltage",24.48229945023185,"volts"
"2025-349T23:15:00","Voltage",24.991127017607223,"volts"
"2025-349T23:16:00","Voltage",27.475392897330895,"volts"
"2025-349T23:17:00","Voltage",20.988443396720537,"volts"
"2025-349T23:18:00","Voltage",26.57617701237448,"volts"
"2025-349T23:19:00","Voltage",23.058983917493237,"volts"
"2025-349T23:20:00","Voltage",24.888461031367907,"volts"
"2025-349T23:21:00","Voltage",27.501315707977646,"volts"
"2025-349T23:22:00","Voltage",22.833964478971037,"volts"
"2025-349T23:23:00","Voltage",21.50320129937225,"volts"
"2025-349T23:24:00","Voltage",25.793882204434677,"volts"
"2025-349T23:25:00","Voltage",27.601795343322955,"volts"
"2025-349T23:26:00","Voltage",28.524777851689233,"volts"
"2025-349T23:27:00","Voltage",25.66645913348905,"volts"
"2025-349T23:28:00","Voltage",20.706191531422657,"volts"
"2025-349T23:29:00","Voltage",25.0019880635029,"volts"
"2025-349T23:30:00","Voltage",25.80128309598757,"volts"
"2025-349T23:31:00","Voltage",24.745826587254015,"volts"
"2025-349T23:32:00","Voltage",21.989330681314016,"volts"
"2025-349T23:33:00","Voltage",28.51441835455435,"volts"
"2025-349T23:34:00","Voltage",27.478487709723026,"volts"
"2025-349T23:35:00","Voltage",21.897144029548112,"volts"
"2025-349T23:36:00","Voltage",27.73903023373182,"volts"
"2025-349T23:37:00","Voltage",21.332343537183895,"volts"
"2025-349T23:38:00","Voltage",27.058708821525155,"volts"
"2025-349T23:39:00","Voltage",27.558420323968065,"volts"
"2025-349T23:40:00","Voltage",28.749487658251432,"volts"
"2025-349T23:41:00","Voltage",23.930936299089034,"volts"
"2025-349T23:42:00","Voltage",24.114752149660998,"volts"
"2025-349T23:43:00","Voltage",26.982195287207407,"volts"
"2025-349T23:44:00","Voltage",22.293954033094803,"volts"
"2025-349T23:45:00","Voltage",28.889422855337944,"volts"
"2025-349T23:46:00","Voltage",28.050494330524728,"volts"
"2025-349T23:47:00","Voltage",28.089595150071723,"volts"
"2025-349T23:48:00","Voltage",21.591339283564636,"volts"
"2025-349T23:49:00","Voltage",21.306687444297065,"volts"
"2025-349T23:50:00","Voltage",23.287295441948753,"volts"
"2025-349T23:51:00","Voltage",23.434004018813557,"volts"
"2025-349T23:52:00","Voltage",26.21582122772858,"volts"
"2025-349T23:53:00","Voltage",26.06216247142543,"volts"
"2025-349T23:54:00","Voltage",27.365617172374957,"volts"
"2025-349T23:55:00","Voltage",28.738473936253207,"volts"
"2025-349T23:56:00","Voltage",24.365540381041203,"volts"
"2025-349T23:57:00","Voltage",23.357370142591087,"volts"
"2025-349T23:58:00","Voltage",21.425212366258958,"volts"
"2025-349T23:59:00","Voltage",25.19777466860025,"volts"
"2025-350T00:00:00","Voltage",28.94173969617252,"volts"
"2025-350T00:01:00","Voltage",26.794787388774168,"volts"
"2025-350T00:02:00","Voltage",21.253683047594862,"volts"
"2025-350T00:03:00","Voltage",28.28972434792732,"volts"
"2025-350T00:04:00","Voltage",28.86414486576114,"volts"
"2025-350T00:05:00","Voltage",26.811279602444632,"volts"
"2025-350T00:06:00","Voltage",24.53733678359395,"volts"
"2025-350T00:07:00","Voltage",20.274074905862584,"volts"
"2025-350T00:08:00","Voltage",25.469920456548547,"volts"
"2025-350T00:09:00","Voltage",21.7817768899849,"volts"
"2025-350T00:10:00","Voltage",20.459102945326944,"volts"
"2025-350T00:11:00","Voltage",25.153125857878834,"volts"
"2025-350T00:12:00","Voltage",29.31894128397565,"volts"
"2025-350T00:13:00","Voltage",27.385483569998993,"volts"
"2025-350T00:14:00","Voltage",28.34628630270653,"volts"
"2025-350T00:15:00","Voltage",28.88890338874049,"volts"
"2025-350T00:16:00","Voltage",21.344547262658935,"volts"
"2025-350T00:17:00","Voltage",24.139615903744236,"volts"
"2025-350T00:18:00","Voltage",21.569428690608603,"volts"
"2025-350T00:19:00","Voltage",21.86748509934324,"volts"
"2025-350T00:20:00","Voltage",20.00148098730559,"volts"
"2025-350T00:21:00","Voltage",22.660601692657902,"volts"
"2025-350T00:22:00","Voltage",27.886825706984304,"volts"
